Unnamed: 0,session.x,ccode1,ccode2,agree,year,IdealPointAll.x,NVotesAll.x,IdealPointAll.y,NVotesAll.y,IdealPointDistance
261168,28,830,775,0.927777777777778,1973,0.08977423,90.0,0.02314561,91.0,0.06662862
261169,28,830,780,0.919753086419753,1973,0.08977423,90.0,-0.2246506,81.0,0.31442483
261170,28,830,790,0.918604651162791,1973,0.08977423,90.0,0.2128043,86.0,0.12303007
261171,28,830,800,0.977272727272727,1973,0.08977423,90.0,0.1710743,88.0,0.08130007
261172,28,830,811,0.929577464788732,1973,0.08977423,90.0,0.6298087,72.0,0.54003447
261173,28,830,812,0.964285714285714,1973,0.08977423,90.0,0.2313692,70.0,0.14159497
261174,28,830,820,0.971910112359551,1973,0.08977423,90.0,-0.02544171,90.0,0.11521594
261175,28,830,840,0.976744186046512,1973,0.08977423,90.0,0.1206964,87.0,0.03092217
261176,28,830,850,0.961111111111111,1973,0.08977423,90.0,-0.06886268,91.0,0.15863691
261177,28,830,900,0.861111111111111,1973,0.08977423,90.0,0.7613826,91.0,0.67160837
261178,28,830,920,0.848314606741573,1973,0.08977423,90.0,0.8130661,90.0,0.72329187
261179,28,830,950,0.925,1973,0.08977423,90.0,0.3703434,80.0,0.28056917
261308,28,840,830,0.976744186046512,1973,0.1206964,87.0,0.08977423,90.0,0.03092217
261441,28,850,830,0.961111111111111,1973,-0.06886268,91.0,0.08977423,90.0,0.15863691
261574,28,900,830,0.861111111111111,1973,0.7613826,91.0,0.08977423,90.0,0.67160837
261707,28,920,830,0.848314606741573,1973,0.8130661,90.0,0.08977423,90.0,0.72329187
261840,28,950,830,0.925,1973,0.3703434,80.0,0.08977423,90.0,0.28056917
261975,29,2,830,0.556338028169014,1974,2.111606,73.0,0.2760996,71.0,1.8355064
262111,29,20,830,0.753521126760563,1974,1.505996,73.0,0.2760996,71.0,1.2298964
262247,29,31,830,0.9,1974,0.6909785,51.0,0.2760996,71.0,0.4148789
262383,29,40,830,0.735714285714286,1974,-2.243367,72.0,0.2760996,71.0,2.5194666
262519,29,41,830,0.916666666666667,1974,0.7150344,60.0,0.2760996,71.0,0.4389348
262655,29,42,830,0.8984375,1974,0.8638652,65.0,0.2760996,71.0,0.5877656
262791,29,51,830,0.888059701492537,1974,0.1430913,67.0,0.2760996,71.0,0.1330083
262927,29,52,830,0.941176470588235,1974,-0.04289867,68.0,0.2760996,71.0,0.31899827
263063,29,53,830,0.853846153846154,1974,0.8971746,66.0,0.2760996,71.0,0.621075
263199,29,55,830,0.869230769230769,1974,0.5556438,65.0,0.2760996,71.0,0.2795442
263335,29,70,830,0.964788732394366,1974,0.3750624,73.0,0.2760996,71.0,0.0989628
263471,29,90,830,0.884057971014493,1974,0.8285678,70.0,0.2760996,71.0,0.5524682
263607,29,91,830,0.901785714285714,1974,0.9474205,56.0,0.2760996,71.0,0.6713209
263743,29,92,830,0.878571428571429,1974,0.8629862,71.0,0.2760996,71.0,0.5868866
263879,29,93,830,0.754098360655738,1974,1.665793,63.0,0.2760996,71.0,1.3896934
264015,29,94,830,0.845070422535211,1974,1.189659,73.0,0.2760996,71.0,0.9135594
264151,29,95,830,0.953846153846154,1974,0.5699356,66.0,0.2760996,71.0,0.293836
264287,29,100,830,0.869565217391304,1974,0.8148363,70.0,0.2760996,71.0,0.5387367
264423,29,101,830,0.929577464788732,1974,0.6517816,73.0,0.2760996,71.0,0.375682
264559,29,110,830,0.897058823529412,1974,-0.6233202,69.0,0.2760996,71.0,0.8994198
264695,29,130,830,0.893939393939394,1974,0.6006316,66.0,0.2760996,71.0,0.324532
264831,29,135,830,0.935714285714286,1974,0.1146557,72.0,0.2760996,71.0,0.1614439
264967,29,140,830,0.884057971014493,1974,0.4867554,71.0,0.2760996,71.0,0.2106558
265103,29,145,830,0.798387096774194,1974,1.493194,63.0,0.2760996,71.0,1.2170944
265239,29,150,830,0.841666666666667,1974,0.9768756,61.0,0.2760996,71.0,0.700776
265375,29,155,830,0.864285714285714,1974,1.034197,70.0,0.2760996,71.0,0.7580974
265511,29,160,830,0.9,1974,0.07946947,72.0,0.2760996,71.0,0.19663013
265647,29,165,830,0.849206349206349,1974,1.223909,63.0,0.2760996,71.0,0.9478094
265783,29,200,830,0.640845070422535,1974,1.75061,73.0,0.2760996,71.0,1.4745104
265919,29,205,830,0.774647887323944,1974,1.395805,73.0,0.2760996,71.0,1.1197054
266055,29,210,830,0.725352112676056,1974,1.629766,73.0,0.2760996,71.0,1.3536664
266191,29,211,830,0.690140845070423,1974,1.692973,73.0,0.2760996,71.0,1.4168734
266327,29,212,830,0.690140845070423,1974,1.69872,73.0,0.2760996,71.0,1.4226204
266463,29,220,830,0.549295774647887,1974,1.23377,73.0,0.2760996,71.0,0.9576704
266599,29,230,830,0.901408450704225,1974,0.7240761,73.0,0.2760996,71.0,0.4479765
266735,29,235,830,0.866197183098592,1974,0.5110789,73.0,0.2760996,71.0,0.2349793
266871,29,260,830,0.697183098591549,1974,1.669374,73.0,0.2760996,71.0,1.3932744
267007,29,265,830,0.732394366197183,1974,-2.080043,73.0,0.2760996,71.0,2.3561426
267143,29,290,830,0.732394366197183,1974,-2.083928,73.0,0.2760996,71.0,2.3600276
267279,29,305,830,0.78169014084507,1974,1.281007,73.0,0.2760996,71.0,1.0049074
267415,29,310,830,0.742857142857143,1974,-2.096597,72.0,0.2760996,71.0,2.3726966
267551,29,315,830,0.732394366197183,1974,-2.068094,73.0,0.2760996,71.0,2.3441936
267687,29,325,830,0.71830985915493,1974,1.547803,73.0,0.2760996,71.0,1.2717034
267823,29,338,830,0.90625,1974,-0.5937884,65.0,0.2760996,71.0,0.869888
267959,29,339,830,0.81,1974,-1.233363,51.0,0.2760996,71.0,1.5094626
268095,29,345,830,0.866197183098592,1974,-0.8336158,73.0,0.2760996,71.0,1.1097154
268231,29,350,830,0.859154929577465,1974,0.5493558,73.0,0.2760996,71.0,0.2732562
268367,29,352,830,0.920289855072464,1974,-0.186027,71.0,0.2760996,71.0,0.4621266
268503,29,355,830,0.732394366197183,1974,-2.089661,73.0,0.2760996,71.0,2.3657606
268639,29,360,830,0.814285714285714,1974,-1.031686,72.0,0.2760996,71.0,1.3077856
268775,29,365,830,0.732394366197183,1974,-2.070958,73.0,0.2760996,71.0,2.3470576
268911,29,369,830,0.732394366197183,1974,-2.099602,73.0,0.2760996,71.0,2.3757016
269047,29,370,830,0.728571428571429,1974,-2.053527,72.0,0.2760996,71.0,2.3296266
269183,29,375,830,0.852112676056338,1974,0.7699608,73.0,0.2760996,71.0,0.4938612
269319,29,380,830,0.767605633802817,1974,1.116393,73.0,0.2760996,71.0,0.8402934
269455,29,385,830,0.732394366197183,1974,1.309911,73.0,0.2760996,71.0,1.0338114
269591,29,390,830,0.725352112676056,1974,1.546676,73.0,0.2760996,71.0,1.2705764
269727,29,395,830,0.764705882352941,1974,1.262396,69.0,0.2760996,71.0,0.9862964
269863,29,404,830,0.871212121212121,1974,-0.6246261,67.0,0.2760996,71.0,0.9007257
269998,29,411,830,0.862745098039216,1974,-0.8103447,52.0,0.2760996,71.0,1.0864443
270134,29,420,830,0.902985074626866,1974,-0.2797657,68.0,0.2760996,71.0,0.5558653
270270,29,432,830,0.861538461538462,1974,-0.6853206,66.0,0.2760996,71.0,0.9614202
270406,29,433,830,0.908450704225352,1974,-0.6395071,73.0,0.2760996,71.0,0.9156067
270542,29,434,830,0.846774193548387,1974,-0.5879958,63.0,0.2760996,71.0,0.8640954
270678,29,435,830,0.880281690140845,1974,-0.8543462,72.0,0.2760996,71.0,1.1304458
270814,29,436,830,0.907142857142857,1974,-0.3359034,72.0,0.2760996,71.0,0.612003
270950,29,437,830,0.935714285714286,1974,0.3689048,72.0,0.2760996,71.0,0.0928052
271086,29,438,830,0.823076923076923,1974,-1.056007,67.0,0.2760996,71.0,1.3321066
271222,29,439,830,0.902985074626866,1974,-0.4688644,68.0,0.2760996,71.0,0.744964
271358,29,450,830,0.846153846153846,1974,-0.8395431,67.0,0.2760996,71.0,1.1156427
271494,29,451,830,0.923076923076923,1974,-0.5337989,66.0,0.2760996,71.0,0.8098985
271630,29,452,830,0.949275362318841,1974,-0.05946696,69.0,0.2760996,71.0,0.33556656
271766,29,461,830,0.9,1974,-0.5735237,66.0,0.2760996,71.0,0.8496233
271902,29,471,830,0.908450704225352,1974,-0.3479053,73.0,0.2760996,71.0,0.6240049
272038,29,475,830,0.950704225352113,1974,-0.02355688,71.0,0.2760996,71.0,0.29965648
272174,29,481,830,0.808823529411765,1974,-0.3828005,35.0,0.2760996,71.0,0.6589001
272310,29,482,830,0.8671875,1974,-0.05472644,65.0,0.2760996,71.0,0.33082604
272446,29,483,830,0.858490566037736,1974,-0.4573259,54.0,0.2760996,71.0,0.7334255
272582,29,484,830,0.915492957746479,1974,-0.4032202,73.0,0.2760996,71.0,0.6793198
272718,29,490,830,0.898305084745763,1974,-0.6405179,60.0,0.2760996,71.0,0.9166175
272854,29,500,830,0.9,1974,-0.7433288,71.0,0.2760996,71.0,1.0194284
272990,29,501,830,0.928571428571429,1974,0.1570854,72.0,0.2760996,71.0,0.1190142
273126,29,510,830,0.864285714285714,1974,-0.6279421,71.0,0.2760996,71.0,0.9040417
273262,29,516,830,0.830882352941177,1974,-1.210522,68.0,0.2760996,71.0,1.4866216
273398,29,517,830,0.950704225352113,1974,-0.07689541,72.0,0.2760996,71.0,0.35299501
273534,29,520,830,0.907142857142857,1974,-0.586195,71.0,0.2760996,71.0,0.8622946
273670,29,530,830,0.915384615384615,1974,-0.1346132,66.0,0.2760996,71.0,0.4107128
273806,29,551,830,0.833333333333333,1974,-0.8247401,70.0,0.2760996,71.0,1.1008397
273942,29,553,830,0.696428571428571,1974,1.241434,58.0,0.2760996,71.0,0.9653344
274076,29,560,830,0.0,1974,2.744518,2.0,0.2760996,71.0,2.4684184
274212,29,570,830,0.923076923076923,1974,0.4596648,65.0,0.2760996,71.0,0.1835652
274348,29,571,830,0.880597014925373,1974,0.0370004,68.0,0.2760996,71.0,0.2390992
274483,29,572,830,0.886363636363636,1974,0.44284,46.0,0.2760996,71.0,0.1667404
274619,29,580,830,0.905797101449275,1974,-0.6724657,71.0,0.2760996,71.0,0.9485653
274755,29,590,830,0.826086956521739,1974,-0.7758222,70.0,0.2760996,71.0,1.0519218
274891,29,600,830,0.927536231884058,1974,0.1316591,70.0,0.2760996,71.0,0.1444405
275027,29,615,830,0.835714285714286,1974,-1.211922,72.0,0.2760996,71.0,1.4880216
275163,29,616,830,0.929577464788732,1974,-0.06333419,73.0,0.2760996,71.0,0.33943379
275299,29,620,830,0.978260869565217,1974,0.2398805,70.0,0.2760996,71.0,0.0362191
275435,29,625,830,0.908450704225352,1974,-0.6569613,73.0,0.2760996,71.0,0.9330609
275571,29,630,830,0.915492957746479,1974,0.26298,73.0,0.2760996,71.0,0.0131196
275707,29,640,830,0.885714285714286,1974,0.3417836,70.0,0.2760996,71.0,0.065684
275843,29,645,830,0.823529411764706,1974,-1.042607,69.0,0.2760996,71.0,1.3187066
275979,29,651,830,0.96031746031746,1974,-0.1621359,65.0,0.2760996,71.0,0.4382355
276115,29,652,830,0.871428571428571,1974,-0.8828109,71.0,0.2760996,71.0,1.1589105
276251,29,660,830,0.942857142857143,1974,-0.06765164,71.0,0.2760996,71.0,0.34375124
276387,29,663,830,0.929577464788732,1974,0.0814896,72.0,0.2760996,71.0,0.19461
276523,29,666,830,0.574626865671642,1974,2.271621,69.0,0.2760996,71.0,1.9955214
276659,29,670,830,0.854166666666667,1974,-0.1435788,49.0,0.2760996,71.0,0.4196784
276795,29,678,830,0.853846153846154,1974,-0.8701826,67.0,0.2760996,71.0,1.1462822
276931,29,680,830,0.804347826086957,1974,-1.282607,70.0,0.2760996,71.0,1.5587066
277067,29,690,830,0.842857142857143,1974,-0.984193,72.0,0.2760996,71.0,1.2602926
277203,29,692,830,0.887323943661972,1974,-0.346911,72.0,0.2760996,71.0,0.6230106
277339,29,694,830,0.898550724637681,1974,-0.1244379,70.0,0.2760996,71.0,0.4005375
277475,29,696,830,0.866197183098592,1974,-0.4803214,72.0,0.2760996,71.0,0.756421
277611,29,698,830,0.911764705882353,1974,-0.00309392,70.0,0.2760996,71.0,0.27919352
277747,29,700,830,0.880281690140845,1974,-0.4134879,72.0,0.2760996,71.0,0.6895875
277883,29,710,830,0.814814814814815,1974,-0.9067118,55.0,0.2760996,71.0,1.1828114
278019,29,712,830,0.732394366197183,1974,-2.050655,73.0,0.2760996,71.0,2.3267546
278155,29,740,830,0.866197183098592,1974,1.002954,73.0,0.2760996,71.0,0.7268544
278291,29,750,830,0.77536231884058,1974,-0.8967499,71.0,0.2760996,71.0,1.1728495
278427,29,760,830,0.838709677419355,1974,-0.6241262,62.0,0.2760996,71.0,0.9002258
278563,29,770,830,0.914285714285714,1974,-0.2535547,72.0,0.2760996,71.0,0.5296543
278699,29,771,830,0.858208955223881,1974,-0.3088128,69.0,0.2760996,71.0,0.5849124
278835,29,775,830,0.880281690140845,1974,0.09452626,72.0,0.2760996,71.0,0.18157334
278971,29,780,830,0.905797101449275,1974,-0.170056,71.0,0.2760996,71.0,0.4461556
279107,29,790,830,0.91044776119403,1974,0.409083,69.0,0.2760996,71.0,0.1329834
279243,29,800,830,0.957746478873239,1974,0.3563685,73.0,0.2760996,71.0,0.0802689
279379,29,811,830,0.971014492753623,1974,0.3140503,71.0,0.2760996,71.0,0.0379507
279515,29,812,830,0.871428571428571,1974,0.5696232,70.0,0.2760996,71.0,0.2935236
279651,29,820,830,0.971830985915493,1974,0.1557091,73.0,0.2760996,71.0,0.1203905
279657,29,830,2,0.556338028169014,1974,0.2760996,71.0,2.111606,73.0,1.8355064
279658,29,830,20,0.753521126760563,1974,0.2760996,71.0,1.505996,73.0,1.2298964
279659,29,830,31,0.9,1974,0.2760996,71.0,0.6909785,51.0,0.4148789
279660,29,830,40,0.735714285714286,1974,0.2760996,71.0,-2.243367,72.0,2.5194666
279661,29,830,41,0.916666666666667,1974,0.2760996,71.0,0.7150344,60.0,0.4389348
279662,29,830,42,0.8984375,1974,0.2760996,71.0,0.8638652,65.0,0.5877656
279663,29,830,51,0.888059701492537,1974,0.2760996,71.0,0.1430913,67.0,0.1330083
279664,29,830,52,0.941176470588235,1974,0.2760996,71.0,-0.04289867,68.0,0.31899827
279665,29,830,53,0.853846153846154,1974,0.2760996,71.0,0.8971746,66.0,0.621075
279666,29,830,55,0.869230769230769,1974,0.2760996,71.0,0.5556438,65.0,0.2795442
279667,29,830,70,0.964788732394366,1974,0.2760996,71.0,0.3750624,73.0,0.0989628
279668,29,830,90,0.884057971014493,1974,0.2760996,71.0,0.8285678,70.0,0.5524682
279669,29,830,91,0.901785714285714,1974,0.2760996,71.0,0.9474205,56.0,0.6713209
279670,29,830,92,0.878571428571429,1974,0.2760996,71.0,0.8629862,71.0,0.5868866
279671,29,830,93,0.754098360655738,1974,0.2760996,71.0,1.665793,63.0,1.3896934
279672,29,830,94,0.845070422535211,1974,0.2760996,71.0,1.189659,73.0,0.9135594
279673,29,830,95,0.953846153846154,1974,0.2760996,71.0,0.5699356,66.0,0.293836
279674,29,830,100,0.869565217391304,1974,0.2760996,71.0,0.8148363,70.0,0.5387367
279675,29,830,101,0.929577464788732,1974,0.2760996,71.0,0.6517816,73.0,0.375682
279676,29,830,110,0.897058823529412,1974,0.2760996,71.0,-0.6233202,69.0,0.8994198
279677,29,830,130,0.893939393939394,1974,0.2760996,71.0,0.6006316,66.0,0.324532
279678,29,830,135,0.935714285714286,1974,0.2760996,71.0,0.1146557,72.0,0.1614439
279679,29,830,140,0.884057971014493,1974,0.2760996,71.0,0.4867554,71.0,0.2106558
279680,29,830,145,0.798387096774194,1974,0.2760996,71.0,1.493194,63.0,1.2170944
279681,29,830,150,0.841666666666667,1974,0.2760996,71.0,0.9768756,61.0,0.700776
279682,29,830,155,0.864285714285714,1974,0.2760996,71.0,1.034197,70.0,0.7580974
279683,29,830,160,0.9,1974,0.2760996,71.0,0.07946947,72.0,0.19663013
279684,29,830,165,0.849206349206349,1974,0.2760996,71.0,1.223909,63.0,0.9478094
279685,29,830,200,0.640845070422535,1974,0.2760996,71.0,1.75061,73.0,1.4745104
279686,29,830,205,0.774647887323944,1974,0.2760996,71.0,1.395805,73.0,1.1197054
279687,29,830,210,0.725352112676056,1974,0.2760996,71.0,1.629766,73.0,1.3536664
279688,29,830,211,0.690140845070423,1974,0.2760996,71.0,1.692973,73.0,1.4168734
279689,29,830,212,0.690140845070423,1974,0.2760996,71.0,1.69872,73.0,1.4226204
279690,29,830,220,0.549295774647887,1974,0.2760996,71.0,1.23377,73.0,0.9576704
279691,29,830,230,0.901408450704225,1974,0.2760996,71.0,0.7240761,73.0,0.4479765
279692,29,830,235,0.866197183098592,1974,0.2760996,71.0,0.5110789,73.0,0.2349793
279693,29,830,260,0.697183098591549,1974,0.2760996,71.0,1.669374,73.0,1.3932744
279694,29,830,265,0.732394366197183,1974,0.2760996,71.0,-2.080043,73.0,2.3561426
279695,29,830,290,0.732394366197183,1974,0.2760996,71.0,-2.083928,73.0,2.3600276
279696,29,830,305,0.78169014084507,1974,0.2760996,71.0,1.281007,73.0,1.0049074
279697,29,830,310,0.742857142857143,1974,0.2760996,71.0,-2.096597,72.0,2.3726966
279698,29,830,315,0.732394366197183,1974,0.2760996,71.0,-2.068094,73.0,2.3441936
279699,29,830,325,0.71830985915493,1974,0.2760996,71.0,1.547803,73.0,1.2717034
279700,29,830,338,0.90625,1974,0.2760996,71.0,-0.5937884,65.0,0.869888
279701,29,830,339,0.81,1974,0.2760996,71.0,-1.233363,51.0,1.5094626
279702,29,830,345,0.866197183098592,1974,0.2760996,71.0,-0.8336158,73.0,1.1097154
279703,29,830,350,0.859154929577465,1974,0.2760996,71.0,0.5493558,73.0,0.2732562
279704,29,830,352,0.920289855072464,1974,0.2760996,71.0,-0.186027,71.0,0.4621266
279705,29,830,355,0.732394366197183,1974,0.2760996,71.0,-2.089661,73.0,2.3657606
279706,29,830,360,0.814285714285714,1974,0.2760996,71.0,-1.031686,72.0,1.3077856
279707,29,830,365,0.732394366197183,1974,0.2760996,71.0,-2.070958,73.0,2.3470576
279708,29,830,369,0.732394366197183,1974,0.2760996,71.0,-2.099602,73.0,2.3757016
279709,29,830,370,0.728571428571429,1974,0.2760996,71.0,-2.053527,72.0,2.3296266
279710,29,830,375,0.852112676056338,1974,0.2760996,71.0,0.7699608,73.0,0.4938612
279711,29,830,380,0.767605633802817,1974,0.2760996,71.0,1.116393,73.0,0.8402934
279712,29,830,385,0.732394366197183,1974,0.2760996,71.0,1.309911,73.0,1.0338114
279713,29,830,390,0.725352112676056,1974,0.2760996,71.0,1.546676,73.0,1.2705764
279714,29,830,395,0.764705882352941,1974,0.2760996,71.0,1.262396,69.0,0.9862964
279715,29,830,404,0.871212121212121,1974,0.2760996,71.0,-0.6246261,67.0,0.9007257
279716,29,830,411,0.862745098039216,1974,0.2760996,71.0,-0.8103447,52.0,1.0864443
279717,29,830,420,0.902985074626866,1974,0.2760996,71.0,-0.2797657,68.0,0.5558653
279718,29,830,432,0.861538461538462,1974,0.2760996,71.0,-0.6853206,66.0,0.9614202
279719,29,830,433,0.908450704225352,1974,0.2760996,71.0,-0.6395071,73.0,0.9156067
279720,29,830,434,0.846774193548387,1974,0.2760996,71.0,-0.5879958,63.0,0.8640954
279721,29,830,435,0.880281690140845,1974,0.2760996,71.0,-0.8543462,72.0,1.1304458
279722,29,830,436,0.907142857142857,1974,0.2760996,71.0,-0.3359034,72.0,0.612003
279723,29,830,437,0.935714285714286,1974,0.2760996,71.0,0.3689048,72.0,0.0928052
279724,29,830,438,0.823076923076923,1974,0.2760996,71.0,-1.056007,67.0,1.3321066
279725,29,830,439,0.902985074626866,1974,0.2760996,71.0,-0.4688644,68.0,0.744964
279726,29,830,450,0.846153846153846,1974,0.2760996,71.0,-0.8395431,67.0,1.1156427
279727,29,830,451,0.923076923076923,1974,0.2760996,71.0,-0.5337989,66.0,0.8098985
279728,29,830,452,0.949275362318841,1974,0.2760996,71.0,-0.05946696,69.0,0.33556656
279729,29,830,461,0.9,1974,0.2760996,71.0,-0.5735237,66.0,0.8496233
279730,29,830,471,0.908450704225352,1974,0.2760996,71.0,-0.3479053,73.0,0.6240049
279731,29,830,475,0.950704225352113,1974,0.2760996,71.0,-0.02355688,71.0,0.29965648
279732,29,830,481,0.808823529411765,1974,0.2760996,71.0,-0.3828005,35.0,0.6589001
279733,29,830,482,0.8671875,1974,0.2760996,71.0,-0.05472644,65.0,0.33082604
279734,29,830,483,0.858490566037736,1974,0.2760996,71.0,-0.4573259,54.0,0.7334255
279735,29,830,484,0.915492957746479,1974,0.2760996,71.0,-0.4032202,73.0,0.6793198
279736,29,830,490,0.898305084745763,1974,0.2760996,71.0,-0.6405179,60.0,0.9166175
279737,29,830,500,0.9,1974,0.2760996,71.0,-0.7433288,71.0,1.0194284
279738,29,830,501,0.928571428571429,1974,0.2760996,71.0,0.1570854,72.0,0.1190142
279739,29,830,510,0.864285714285714,1974,0.2760996,71.0,-0.6279421,71.0,0.9040417
279740,29,830,516,0.830882352941177,1974,0.2760996,71.0,-1.210522,68.0,1.4866216
279741,29,830,517,0.950704225352113,1974,0.2760996,71.0,-0.07689541,72.0,0.35299501
279742,29,830,520,0.907142857142857,1974,0.2760996,71.0,-0.586195,71.0,0.8622946
279743,29,830,530,0.915384615384615,1974,0.2760996,71.0,-0.1346132,66.0,0.4107128
279744,29,830,551,0.833333333333333,1974,0.2760996,71.0,-0.8247401,70.0,1.1008397
279745,29,830,553,0.696428571428571,1974,0.2760996,71.0,1.241434,58.0,0.9653344
279746,29,830,560,0.0,1974,0.2760996,71.0,2.744518,2.0,2.4684184
279747,29,830,570,0.923076923076923,1974,0.2760996,71.0,0.4596648,65.0,0.1835652
279748,29,830,571,0.880597014925373,1974,0.2760996,71.0,0.0370004,68.0,0.2390992
279749,29,830,572,0.886363636363636,1974,0.2760996,71.0,0.44284,46.0,0.1667404
279750,29,830,580,0.905797101449275,1974,0.2760996,71.0,-0.6724657,71.0,0.9485653
279751,29,830,590,0.826086956521739,1974,0.2760996,71.0,-0.7758222,70.0,1.0519218
279752,29,830,600,0.927536231884058,1974,0.2760996,71.0,0.1316591,70.0,0.1444405
279753,29,830,615,0.835714285714286,1974,0.2760996,71.0,-1.211922,72.0,1.4880216
279754,29,830,616,0.929577464788732,1974,0.2760996,71.0,-0.06333419,73.0,0.33943379
279755,29,830,620,0.978260869565217,1974,0.2760996,71.0,0.2398805,70.0,0.0362191
279756,29,830,625,0.908450704225352,1974,0.2760996,71.0,-0.6569613,73.0,0.9330609
279757,29,830,630,0.915492957746479,1974,0.2760996,71.0,0.26298,73.0,0.0131196
279758,29,830,640,0.885714285714286,1974,0.2760996,71.0,0.3417836,70.0,0.065684
279759,29,830,645,0.823529411764706,1974,0.2760996,71.0,-1.042607,69.0,1.3187066
279760,29,830,651,0.96031746031746,1974,0.2760996,71.0,-0.1621359,65.0,0.4382355
279761,29,830,652,0.871428571428571,1974,0.2760996,71.0,-0.8828109,71.0,1.1589105
279762,29,830,660,0.942857142857143,1974,0.2760996,71.0,-0.06765164,71.0,0.34375124
279763,29,830,663,0.929577464788732,1974,0.2760996,71.0,0.0814896,72.0,0.19461
279764,29,830,666,0.574626865671642,1974,0.2760996,71.0,2.271621,69.0,1.9955214
279765,29,830,670,0.854166666666667,1974,0.2760996,71.0,-0.1435788,49.0,0.4196784
279766,29,830,678,0.853846153846154,1974,0.2760996,71.0,-0.8701826,67.0,1.1462822
279767,29,830,680,0.804347826086957,1974,0.2760996,71.0,-1.282607,70.0,1.5587066
279768,29,830,690,0.842857142857143,1974,0.2760996,71.0,-0.984193,72.0,1.2602926
279769,29,830,692,0.887323943661972,1974,0.2760996,71.0,-0.346911,72.0,0.6230106
279770,29,830,694,0.898550724637681,1974,0.2760996,71.0,-0.1244379,70.0,0.4005375
279771,29,830,696,0.866197183098592,1974,0.2760996,71.0,-0.4803214,72.0,0.756421
279772,29,830,698,0.911764705882353,1974,0.2760996,71.0,-0.00309392,70.0,0.27919352
279773,29,830,700,0.880281690140845,1974,0.2760996,71.0,-0.4134879,72.0,0.6895875
279774,29,830,710,0.814814814814815,1974,0.2760996,71.0,-0.9067118,55.0,1.1828114
279775,29,830,712,0.732394366197183,1974,0.2760996,71.0,-2.050655,73.0,2.3267546
279776,29,830,740,0.866197183098592,1974,0.2760996,71.0,1.002954,73.0,0.7268544
279777,29,830,750,0.77536231884058,1974,0.2760996,71.0,-0.8967499,71.0,1.1728495
279778,29,830,760,0.838709677419355,1974,0.2760996,71.0,-0.6241262,62.0,0.9002258
279779,29,830,770,0.914285714285714,1974,0.2760996,71.0,-0.2535547,72.0,0.5296543
279780,29,830,771,0.858208955223881,1974,0.2760996,71.0,-0.3088128,69.0,0.5849124
279781,29,830,775,0.880281690140845,1974,0.2760996,71.0,0.09452626,72.0,0.18157334
279782,29,830,780,0.905797101449275,1974,0.2760996,71.0,-0.170056,71.0,0.4461556
279783,29,830,790,0.91044776119403,1974,0.2760996,71.0,0.409083,69.0,0.1329834
279784,29,830,800,0.957746478873239,1974,0.2760996,71.0,0.3563685,73.0,0.0802689
279785,29,830,811,0.971014492753623,1974,0.2760996,71.0,0.3140503,71.0,0.0379507
279786,29,830,812,0.871428571428571,1974,0.2760996,71.0,0.5696232,70.0,0.2935236
279787,29,830,820,0.971830985915493,1974,0.2760996,71.0,0.1557091,73.0,0.1203905
279788,29,830,840,0.957746478873239,1974,0.2760996,71.0,0.2630963,73.0,0.0130033
279789,29,830,850,0.943661971830986,1974,0.2760996,71.0,0.08963177,73.0,0.18646783
279790,29,830,900,0.852112676056338,1974,0.2760996,71.0,0.9950529,73.0,0.7189533
279791,29,830,920,0.887323943661972,1974,0.2760996,71.0,0.9009918,73.0,0.6248922
279792,29,830,950,0.920289855072464,1974,0.2760996,71.0,0.4935601,70.0,0.2174605
279924,29,840,830,0.957746478873239,1974,0.2630963,73.0,0.2760996,71.0,0.0130033
280060,29,850,830,0.943661971830986,1974,0.08963177,73.0,0.2760996,71.0,0.18646783
280196,29,900,830,0.852112676056338,1974,0.9950529,73.0,0.2760996,71.0,0.7189533
280332,29,920,830,0.887323943661972,1974,0.9009918,73.0,0.2760996,71.0,0.6248922
280468,29,950,830,0.920289855072464,1974,0.4935601,70.0,0.2760996,71.0,0.2174605
280608,30,2,830,0.507575757575758,1975,2.411639,69.0,0.2642387,66.0,2.1474003
280750,30,20,830,0.765151515151515,1975,1.576246,69.0,0.2642387,66.0,1.3120073
280891,30,31,830,0.787878787878788,1975,1.114977,36.0,0.2642387,66.0,0.8507383
281033,30,40,830,0.8,1975,-1.763169,68.0,0.2642387,66.0,2.0274077
281175,30,41,830,0.790909090909091,1975,1.306352,55.0,0.2642387,66.0,1.0421133
281317,30,42,830,0.870689655172414,1975,0.8898564,61.0,0.2642387,66.0,0.6256177
281459,30,51,830,0.946153846153846,1975,-0.06715567,68.0,0.2642387,66.0,0.33139437
281601,30,52,830,0.942622950819672,1975,-0.04871103,64.0,0.2642387,66.0,0.31294973
281743,30,53,830,0.856060606060606,1975,1.121264,69.0,0.2642387,66.0,0.8570253
281885,30,55,830,0.934426229508197,1975,0.4267306,63.0,0.2642387,66.0,0.1624919
282027,30,70,830,0.931818181818182,1975,0.04540298,69.0,0.2642387,66.0,0.21883572
282169,30,90,830,0.861702127659574,1975,1.020495,48.0,0.2642387,66.0,0.7562563
282311,30,91,830,0.845454545454545,1975,1.061252,56.0,0.2642387,66.0,0.7970133
282453,30,92,830,0.791666666666667,1975,1.07402,61.0,0.2642387,66.0,0.8097813
282595,30,93,830,0.669811320754717,1975,1.910365,54.0,0.2642387,66.0,1.6461263
